,vibration
8119,706
8120,703
8121,695
8122,689
8123,692
8124,697
8125,698
8126,696
8127,693
8128,690
8129,686
8130,685
8131,687
8132,689
8133,689
8134,683
8135,676
8136,673
8137,668
8138,659
8139,647
8140,637
8141,631
8142,627
8143,626
8144,632
8145,639
8146,642
8147,647
8148,655
8149,664
8150,673
8151,685
8152,698
8153,707
8154,710
8155,706
8156,700
8157,700
8158,703
8159,703
8160,699
8161,692
8162,686
8163,681
8164,679
8165,679
8166,678
8167,673
8168,632
8169,637
8170,650
8171,666
8172,677
8173,683
8174,689
8175,697
8176,705
8177,711
8178,711
8179,705
8180,696
8181,690
8182,686
8183,681
8184,679
8185,678
8186,675
8187,669
8188,665
8189,664
8190,666
8191,670
8192,667
8193,659
8194,656
8195,659
8196,660
8197,657
8198,656
8199,659
8200,662
8201,664
8202,665
8203,668
8204,679
8205,691
8206,697
8207,700
8208,703
8209,700
8210,693
8211,690
8212,692
8213,692
8214,691
8215,686
8216,681
8217,683
8218,687
8219,694
8220,695
8221,691
8222,691
8223,695
8224,695
8225,687
8226,680
8227,676
8228,674
8229,666
8230,659
8231,658
8232,662
8233,663
8234,663
8235,664
8236,666
8237,666
8238,667
8239,665
8240,660
8241,654
8242,647
8243,642
8244,641
8245,643
8246,645
8247,649
8248,656
8249,667
8250,676
8251,683
8252,695
8253,710
8254,721
8255,725
8256,726
8257,725
8258,719
8259,709
8260,698
8261,690
8262,685
8263,682
8264,674
8265,663
8266,657
8267,653
8268,697
8269,692
8270,685
8271,683
8272,683
8273,681
8274,677
8275,675
8276,672
8277,662
8278,648
8279,635
8280,628
8281,626
8282,625
8283,623
8284,621
8285,622
8286,627
8287,636
8288,649
8289,659
8290,662
8291,665
8292,674
8293,687
8294,698
8295,705
8296,709
8297,703
8298,688
8299,679
8300,684
8301,692
8302,693
8303,686
8304,674
8305,670
8306,673
8307,673
8308,672
8309,676
8310,680
8311,676
8312,669
8313,666
8314,670
8315,674
8316,673
8317,669
8318,691
8319,694
8320,696
8321,696
8322,696
8323,695
8324,692
8325,688
8326,686
8327,684
8328,681
8329,678
8330,680
8331,681
8332,682
8333,686
8334,689
8335,688
8336,684
8337,682
8338,677
8339,668
8340,658
8341,649
8342,640
8343,633
8344,628
8345,627
8346,630
8347,638
8348,646
8349,655
8350,665
8351,678
8352,688
8353,694
8354,699
8355,707
8356,710
8357,709
8358,709
8359,711
8360,708
8361,703
8362,698
8363,689
8364,678
8365,674
8366,676
8367,680
8368,666
8369,666
8370,663
8371,661
8372,662
8373,664
8374,664
8375,663
8376,659
8377,655
8378,651
8379,645
8380,638
8381,640
8382,649
8383,654
8384,655
8385,660
8386,670
8387,679
8388,683
8389,686
8390,693
8391,701
8392,702
8393,694
8394,680
8395,675
8396,680
8397,685
8398,685
8399,684
8400,679
8401,672
8402,670
8403,675
8404,683
8405,690
8406,694
8407,691
8408,685
8409,679
8410,672
8411,668
8412,665
8413,657
8414,645
8415,632
8416,626
8417,627
8418,711
8419,714
8420,712
8421,705
8422,695
8423,685
8424,675
8425,667
8426,663
8427,660
8428,663
8429,669
8430,674
8431,675
8432,674
8433,673
8434,673
8435,670
8436,663
8437,656
8438,657
8439,664
8440,669
8441,671
8442,672
8443,674
8444,679
8445,684
8446,692
8447,700
8448,703
8449,701
8450,696
8451,694
8452,694
8453,695
8454,692
8455,686
8456,678
8457,668
8458,660
8459,662
8460,674
8461,683
8462,682
8463,681
8464,683
8465,685
8466,685
8467,684
8468,682
8469,680
8470,680
8471,680
8472,680
8473,675
8474,667
8475,658
8476,652
8477,652
8478,657
8479,664
8480,673
8481,679
8482,677
8483,675
8484,680
8485,692
8486,705
8487,711
8488,704
8489,690
8490,685
8491,690
8492,694
8493,692
8494,687
8495,680
8496,671
8497,668
8498,668
8499,672
8500,680
8501,684
8502,685
8503,687
8504,689
8505,686
8506,681
8507,676
8508,669
8509,660
8510,646
8511,631
8512,622
8513,622
8514,626
8515,629
8516,632
8517,635
8518,691
8519,691
8520,689
8521,687
8522,685
8523,686
8524,690
8525,696
8526,698
8527,698
8528,695
8529,691
8530,686
8531,679
8532,672
8533,668
8534,665
8535,664
8536,663
8537,662
8538,661
8539,663
8540,667
8541,669
8542,673
8543,682
8544,691
8545,693
8546,693
8547,695
8548,693
8549,687
8550,683
8551,681
8552,682
8553,687
8554,688
8555,683
8556,679
8557,682
8558,683
8559,681
8560,680
8561,680
8562,677
8563,677
8564,685
8565,694
8566,700
8567,699
8568,654
8569,656
8570,656
8571,655
8572,655
8573,656
8574,660
8575,665
8576,667
8577,668
8578,676
8579,682
8580,683
8581,683
8582,686
8583,684
8584,681
8585,684
8586,689
8587,691
8588,688
8589,685
8590,684
8591,690
8592,698
8593,701
8594,700
8595,699
8596,696
8597,690
8598,687
8599,690
8600,690
8601,688
8602,685
8603,683
8604,680
8605,679
8606,676
8607,670
8608,665
8609,658
8610,645
8611,632
8612,628
8613,630
8614,633
8615,635
8616,636
8617,638
8618,687
8619,689
8620,696
8621,695
8622,682
8623,670
8624,667
8625,664
8626,657
8627,653
8628,657
8629,662
8630,660
8631,656
8632,656
8633,662
8634,668
8635,666
8636,665
8637,669
8638,675
8639,678
8640,685
8641,700
8642,707
8643,699
8644,689
8645,688
8646,694
8647,699
8648,697
8649,688
8650,683
8651,684
8652,684
8653,684
8654,690
8655,697
8656,697
8657,693
8658,691
8659,692
8660,695
8661,693
8662,682
8663,667
8664,653
8665,643
8666,633
8667,628
8668,678
8669,669
8670,661
8671,656
8672,651
8673,643
8674,627
8675,618
8676,625
8677,635
8678,634
8679,630
8680,631
8681,639
8682,654
8683,669
8684,678
8685,681
8686,685
8687,690
8688,692
8689,695
8690,701
8691,705
8692,703
8693,697
8694,693
8695,692
8696,693
8697,696
8698,695
8699,690
8700,683
8701,673
8702,666
8703,666
8704,671
8705,673
8706,670
8707,664
8708,658
8709,655
8710,658
8711,667
8712,678
8713,684
8714,681
8715,675
8716,676
8717,682
8718,661
8719,665
8720,667
8721,672
8722,683
8723,698
8724,707
8725,709
8726,706
8727,705
8728,707
8729,708
8730,705
8731,700
8732,692
8733,683
8734,682
8735,683
8736,681
8737,680
8738,683
8739,684
8740,685
8741,688
8742,691
8743,689
8744,685
8745,682
8746,677
8747,670
8748,660
8749,649
8750,638
8751,628
8752,621
8753,620
8754,624
8755,632
8756,641
8757,649
8758,656
8759,666
8760,676
8761,680
8762,682
8763,686
8764,692
8765,696
8766,698
8767,696
8768,623
8769,620
8770,611
8771,608
8772,626
8773,647
8774,665
8775,670
8776,663
8777,669
8778,682
8779,690
8780,702
8781,719
8782,734
8783,738
8784,736
8785,725
8786,723
8787,722
8788,717
8789,713
8790,712
8791,708
8792,704
8793,702
8794,700
8795,694
8796,689
8797,684
8798,680
8799,677
8800,678
8801,677
8802,678
8803,683
8804,680
8805,667
8806,650
8807,635
8808,621
8809,610
8810,607
8811,611
8812,618
8813,628
8814,638
8815,651
8816,668
8817,685
8818,671
8819,673
8820,676
8821,674
8822,669
8823,664
8824,661
8825,661
8826,663
8827,659
8828,648
8829,639
8830,633
8831,628
8832,625
8833,628
8834,634
8835,640
8836,648
8837,657
8838,667
8839,681
8840,697
8841,702
8842,699
8843,702
8844,707
8845,710
8846,712
8847,714
8848,712
8849,704
8850,695
8851,686
8852,682
8853,680
8854,677
8855,671
8856,665
8857,667
8858,670
8859,669
8860,666
8861,665
8862,661
8863,651
8864,645
8865,649
8866,656
8867,662
8868,653
8869,650
8870,650
8871,648
8872,643
8873,640
8874,641
8875,643
8876,644
8877,648
8878,656
8879,667
8880,675
8881,683
8882,692
8883,703
8884,711
8885,715
8886,715
8887,714
8888,710
8889,705
8890,702
8891,696
8892,687
8893,674
8894,663
8895,657
8896,654
8897,654
8898,656
8899,661
8900,665
8901,666
8902,668
8903,676
8904,683
8905,684
8906,682
8907,677
8908,669
8909,662
8910,662
8911,669
8912,683
8913,689
8914,681
8915,673
8916,681
8917,694
8918,647
8919,653
8920,657
8921,658
8922,664
8923,674
8924,685
8925,692
8926,694
8927,695
8928,695
8929,696
8930,694
8931,691
8932,692
8933,692
8934,688
8935,684
8936,682
8937,678
8938,673
8939,673
8940,675
8941,677
8942,678
8943,679
8944,677
8945,673
8946,673
8947,669
8948,663
8949,660
8950,663
8951,669
8952,675
8953,682
8954,690
8955,696
8956,700
8957,700
8958,698
8959,696
8960,694
8961,685
8962,673
8963,670
8964,674
8965,678
8966,681
8967,686
8968,625
8969,625
8970,641
8971,670
8972,689
8973,700
8974,709
8975,703
8976,695
8977,696
8978,695
8979,684
8980,672
8981,669
8982,671
8983,662
8984,649
8985,645
8986,666
8987,689
8988,686
8989,681
8990,679
8991,679
8992,676
8993,649
8994,623
8995,639
8996,652
8997,648
8998,663
8999,679
9000,680
9001,680
9002,671
9003,668
9004,675
9005,677
9006,685
9007,702
9008,715
9009,712
9010,704
9011,710
9012,706
9013,674
9014,635
9015,622
9016,637
9017,648
9018,672
9019,660
9020,647
9021,642
9022,639
9023,633
9024,634
9025,645
9026,654
9027,655
9028,658
9029,666
9030,673
9031,678
9032,681
9033,683
9034,683
9035,684
9036,685
9037,686
9038,693
9039,704
9040,705
9041,697
9042,691
9043,685
9044,675
9045,670
9046,672
9047,670
9048,663
9049,659
9050,658
9051,657
9052,657
9053,659
9054,658
9055,652
9056,648
9057,651
9058,658
9059,667
9060,674
9061,677
9062,682
9063,689
9064,692
9065,694
9066,700
9067,704
9068,698
9069,696
9070,691
9071,682
9072,675
9073,671
9074,660
9075,646
9076,643
9077,639
9078,624
9079,611
9080,609
9081,613
9082,617
9083,618
9084,620
9085,630
9086,639
9087,641
9088,640
9089,653
9090,675
9091,685
9092,683
9093,690
9094,704
9095,711
9096,710
9097,710
9098,711
9099,705
9100,688
9101,671
9102,667
9103,666
9104,661
9105,654
9106,655
9107,665
9108,677
9109,683
9110,685
9111,687
9112,686
9113,678
9114,669
9115,669
9116,670
9117,666
9118,676
9119,680
9120,689
9121,696
9122,681
9123,666
9124,663
9125,647
9126,630
9127,627
9128,621
9129,623
9130,640
9131,645
9132,644
9133,650
9134,660
9135,679
9136,690
9137,697
9138,708
9139,708
9140,703
9141,702
9142,692
9143,678
9144,680
9145,690
9146,688
9147,680
9148,680
9149,686
9150,696
9151,689
9152,656
9153,626
9154,617
9155,614
9156,607
9157,615
9158,640
9159,665
9160,671
9161,666
9162,661
9163,675
9164,692
9165,672
9166,650
9167,652
9168,680
9169,663
9170,655
9171,656
9172,658
9173,663
9174,672
9175,685
9176,697
9177,705
9178,707
9179,703
9180,692
9181,682
9182,675
9183,673
9184,671
9185,667
9186,659
9187,652
9188,652
9189,649
9190,641
9191,634
9192,634
9193,635
9194,638
9195,649
9196,662
9197,670
9198,674
9199,675
9200,678
9201,688
9202,699
9203,702
9204,698
9205,695
9206,696
9207,690
9208,681
9209,679
9210,682
9211,676
9212,659
9213,647
9214,647
9215,656
9216,663
9217,668
9218,703
9219,704
9220,704
9221,701
9222,697
9223,693
9224,683
9225,662
9226,635
9227,614
9228,608
9229,611
9230,624
9231,634
9232,635
9233,630
9234,628
9235,633
9236,644
9237,660
9238,671
9239,676
9240,681
9241,687
9242,688
9243,694
9244,712
9245,722
9246,719
9247,712
9248,711
9249,712
9250,713
9251,712
9252,713
9253,709
9254,696
9255,681
9256,672
9257,672
9258,677
9259,678
9260,669
9261,661
9262,659
9263,657
9264,656
9265,661
9266,666
9267,663
9268,697
9269,698
9270,694
9271,692
9272,696
9273,700
9274,701
9275,701
9276,702
9277,703
9278,702
9279,702
9280,699
9281,689
9282,674
9283,661
9284,653
9285,648
9286,644
9287,640
9288,637
9289,636
9290,637
9291,639
9292,644
9293,652
9294,657
9295,659
9296,664
9297,670
9298,674
9299,679
9300,687
9301,694
9302,695
9303,692
9304,688
9305,684
9306,680
9307,682
9308,685
9309,686
9310,685
9311,680
9312,671
9313,665
9314,667
9315,672
9316,672
9317,668
9318,690
9319,707
9320,714
9321,699
9322,689
9323,689
9324,696
9325,701
9326,689
9327,673
9328,668
9329,677
9330,679
9331,668
9332,674
9333,684
9334,674
9335,670
9336,671
9337,664
9338,673
9339,665
9340,637
9341,627
9342,639
9343,639
9344,631
9345,663
9346,706
9347,724
9348,715
9349,688
9350,675
9351,697
9352,695
9353,658
9354,648
9355,660
9356,652
9357,637
9358,635
9359,667
9360,703
9361,689
9362,658
9363,670
9364,694
9365,682
9366,642
9367,643
9368,633
9369,632
9370,633
9371,636
9372,638
9373,640
9374,649
9375,662
9376,674
9377,684
9378,691
9379,698
9380,707
9381,708
9382,701
9383,692
9384,686
9385,680
9386,673
9387,669
9388,672
9389,677
9390,680
9391,682
9392,686
9393,689
9394,686
9395,676
9396,664
9397,657
9398,659
9399,664
9400,665
9401,661
9402,658
9403,658
9404,662
9405,671
9406,683
9407,692
9408,689
9409,682
9410,681
9411,682
9412,683
9413,686
9414,686
9415,679
9416,671
9417,670
9418,663
9419,669
9420,678
9421,686
9422,684
9423,682
9424,687
9425,699
9426,708
9427,706
9428,699
9429,696
9430,692
9431,683
9432,677
9433,682
9434,688
9435,679
9436,663
9437,659
9438,664
9439,669
9440,674
9441,682
9442,682
9443,672
9444,665
9445,672
9446,684
9447,692
9448,693
9449,692
9450,690
9451,687
9452,683
9453,683
9454,688
9455,687
9456,676
9457,668
9458,670
9459,675
9460,676
9461,678
9462,685
9463,691
9464,689
9465,684
9466,688
9467,695
9468,649
9469,639
9470,620
9471,607
9472,610
9473,620
9474,625
9475,628
9476,634
9477,640
9478,644
9479,646
9480,654
9481,670
9482,683
9483,688
9484,690
9485,692
9486,691
9487,685
9488,680
9489,678
9490,681
9491,681
9492,671
9493,662
9494,671
9495,690
9496,699
9497,702
9498,708
9499,707
9500,692
9501,678
9502,671
9503,672
9504,686
9505,689
9506,673
9507,672
9508,695
9509,708
9510,701
9511,697
9512,692
9513,681
9514,681
9515,689
9516,688
9517,688
9518,716
9519,709
9520,698
9521,692
9522,688
9523,681
9524,676
9525,678
9526,684
9527,688
9528,683
9529,673
9530,669
9531,673
9532,676
9533,669
9534,654
9535,645
9536,643
9537,642
9538,647
9539,658
9540,661
9541,656
9542,655
9543,661
9544,667
9545,674
9546,685
9547,692
9548,691
9549,688
9550,685
9551,688
9552,699
9553,705
9554,698
9555,687
9556,682
9557,683
9558,683
9559,687
9560,699
9561,704
9562,699
9563,695
9564,697
9565,696
9566,691
9567,685
9568,666
9569,667
9570,658
9571,652
9572,655
9573,654
9574,647
9575,644
9576,650
9577,656
9578,660
9579,664
9580,672
9581,680
9582,680
9583,677
9584,680
9585,685
9586,685
9587,683
9588,685
9589,688
9590,690
9591,689
9592,688
9593,691
9594,692
9595,681
9596,664
9597,656
9598,661
9599,666
9600,664
9601,659
9602,655
9603,650
9604,645
9605,644
9606,650
9607,661
9608,666
9609,664
9610,666
9611,677
9612,685
9613,683
9614,682
9615,690
9616,696
9617,691
9618,668
9619,662
9620,658
9621,669
9622,680
9623,678
9624,673
9625,673
9626,677
9627,679
9628,679
9629,680
9630,680
9631,673
9632,663
9633,660
9634,670
9635,683
9636,685
9637,681
9638,678
9639,680
9640,685
9641,689
9642,693
9643,698
9644,697
9645,687
9646,680
9647,681
9648,683
9649,682
9650,679
9651,676
9652,673
9653,671
9654,672
9655,676
9656,681
9657,683
9658,682
9659,679
9660,673
9661,662
9662,656
9663,650
9664,639
9665,632
9666,634
9667,635
9668,673
9669,667
9670,662
9671,663
9672,672
9673,679
9674,679
9675,674
9676,670
9677,668
9678,669
9679,673
9680,678
9681,678
9682,672
9683,663
9684,656
9685,659
9686,664
9687,666
9688,672
9689,682
9690,688
9691,689
9692,692
9693,701
9694,709
9695,708
9696,694
9697,668
9698,644
9699,642
9700,641
9701,635
9702,642
9703,653
9704,655
9705,658
9706,659
9707,662
9708,675
9709,672
9710,659
9711,655
9712,661
9713,675
9714,677
9715,673
9716,682
9717,685
9718,666
9719,674
9720,682
9721,683
9722,676
9723,674
9724,684
9725,696
9726,705
9727,718
9728,731
9729,732
9730,723
9731,710
9732,693
9733,683
9734,683
9735,679
9736,674
9737,677
9738,690
9739,693
9740,676
9741,669
9742,669
9743,654
9744,627
9745,606
9746,596
9747,597
9748,591
9749,576
9750,566
9751,578
9752,614
9753,652
9754,674
9755,686
9756,692
9757,688
9758,666
9759,641
9760,644
9761,668
9762,679
9763,671
9764,670
9765,687
9766,700
9767,704
9768,681
9769,682
9770,682
9771,689
9772,695
9773,692
9774,686
9775,682
9776,680
9777,675
9778,669
9779,664
9780,662
9781,663
9782,664
9783,664
9784,666
9785,674
9786,680
9787,678
9788,676
9789,677
9790,683
9791,687
9792,687
9793,685
9794,683
9795,679
9796,675
9797,676
9798,682
9799,687
9800,687
9801,684
9802,680
9803,678
9804,680
9805,685
9806,689
9807,689
9808,685
9809,682
9810,681
9811,678
9812,678
9813,679
9814,674
9815,662
9816,656
9817,660
9818,619
9819,616
9820,626
9821,642
9822,657
9823,667
9824,673
9825,676
9826,678
9827,682
9828,691
9829,700
9830,702
9831,694
9832,684
9833,677
9834,676
9835,682
9836,690
9837,690
9838,684
9839,678
9840,676
9841,677
9842,681
9843,686
9844,686
9845,679
9846,668
9847,661
9848,665
9849,672
9850,668
9851,664
9852,668
9853,673
9854,670
9855,673
9856,685
9857,694
9858,695
9859,695
9860,692
9861,687
9862,688
9863,692
9864,690
9865,685
9866,682
9867,678
9868,691
9869,691
9870,684
9871,679
9872,676
9873,676
9874,678
9875,677
9876,671
9877,666
9878,668
9879,675
9880,684
9881,691
9882,694
9883,688
9884,680
9885,681
9886,690
9887,697
9888,700
9889,705
9890,701
9891,682
9892,665
9893,658
9894,653
9895,645
9896,635
9897,625
9898,622
9899,624
9900,626
9901,630
9902,639
9903,648
9904,652
9905,650
9906,650
9907,659
9908,672
9909,676
9910,674
9911,678
9912,684
9913,679
9914,671
9915,675
9916,688
9917,696
9918,651
9919,645
9920,639
9921,636
9922,637
9923,642
9924,646
9925,648
9926,647
9927,647
9928,648
9929,656
9930,673
9931,684
9932,683
9933,680
9934,682
9935,682
9936,679
9937,681
9938,688
9939,687
9940,679
9941,670
9942,665
9943,664
9944,664
9945,664
9946,665
9947,664
9948,664
9949,669
9950,673
9951,673
9952,677
9953,681
9954,679
9955,675
9956,670
9957,664
9958,657
9959,656
9960,666
9961,676
9962,682
9963,682
9964,680
9965,684
9966,691
9967,693
9968,673
9969,669
9970,669
9971,673
9972,679
9973,676
9974,672
9975,677
9976,678
9977,673
9978,674
9979,682
9980,686
9981,685
9982,679
9983,672
9984,668
9985,669
9986,671
9987,667
9988,657
9989,644
9990,635
9991,634
9992,638
9993,643
9994,646
9995,645
9996,645
9997,652
9998,664
9999,678
10000,692
10001,698
10002,694
10003,688
10004,685
10005,687
10006,692
10007,693
10008,686
10009,679
10010,678
10011,679
10012,678
10013,681
10014,685
10015,682
10016,673
10017,669
10018,667
10019,674
10020,678
10021,676
10022,673
10023,672
10024,673
10025,675
10026,680
10027,680
10028,670
10029,656
10030,643
10031,633
10032,630
10033,630
10034,631
10035,629
10036,633
10037,643
10038,656
10039,671
10040,685
10041,694
10042,697
10043,696
10044,695
10045,697
10046,703
10047,703
10048,695
10049,687
10050,685
10051,684
10052,679
10053,678
10054,686
10055,692
10056,689
10057,683
10058,678
10059,672
10060,673
10061,680
10062,684
10063,679
10064,669
10065,663
10066,661
10067,662
10068,695
10069,688
10070,683
10071,683
10072,681
10073,677
10074,679
10075,683
10076,681
10077,672
10078,662
10079,657
10080,661
10081,668
10082,672
10083,671
10084,669
10085,665
10086,663
10087,667
10088,671
10089,668
10090,661
10091,660
10092,669
10093,681
10094,691
10095,694
10096,692
10097,689
10098,684
10099,679
10100,679
10101,681
10102,677
10103,673
10104,676
10105,678
10106,682
10107,687
10108,690
10109,689
10110,685
10111,679
10112,673
10113,671
10114,671
10115,670
10116,668
10117,662
10118,667
10119,663
10120,661
10121,653
10122,644
10123,641
10124,643
10125,644
10126,652
10127,665
10128,673
10129,674
10130,677
10131,681
10132,680
10133,677
10134,677
10135,676
10136,674
10137,675
10138,680
10139,687
10140,693
10141,694
10142,687
10143,678
10144,672
10145,667
10146,663
10147,665
10148,669
10149,670
10150,669
10151,671
10152,672
10153,674
10154,680
10155,682
10156,679
10157,678
10158,678
10159,674
10160,671
10161,676
10162,681
10163,681
10164,679
10165,677
10166,678
10167,681
10168,716
10169,713
10170,693
10171,678
10172,675
10173,673
10174,661
10175,648
10176,644
10177,639
10178,626
10179,622
10180,630
10181,632
10182,624
10183,620
10184,626
10185,636
10186,648
10187,663
10188,676
10189,682
10190,684
10191,688
10192,695
10193,699
10194,700
10195,698
10196,694
10197,684
10198,675
10199,676
10200,682
10201,680
10202,674
10203,668
10204,666
10205,664
10206,662
10207,663
10208,668
10209,672
10210,674
10211,680
10212,686
10213,683
10214,681
10215,682
10216,680
10217,678
10218,645
10219,658
10220,683
10221,693
10222,691
10223,707
10224,723
10225,698
10226,660
10227,645
10228,658
10229,678
10230,683
10231,681
10232,683
10233,688
10234,691
10235,689
10236,699
10237,723
10238,734
10239,722
10240,702
10241,692
10242,690
10243,683
10244,670
10245,653
10246,638
10247,628
10248,617
10249,616
10250,630
10251,646
10252,658
10253,662
10254,663
10255,666
10256,672
10257,680
10258,685
10259,689
10260,695
10261,699
10262,699
10263,699
10264,705
10265,710
10266,707
10267,698
10268,640
10269,650
10270,663
10271,673
10272,675
10273,675
10274,674
10275,675
10276,679
10277,686
10278,691
10279,690
10280,689
10281,691
10282,692
10283,694
10284,698
10285,698
10286,692
10287,686
